semanticResourceURN;Code List;Code Value;codeName
urn:gs1:gdd:cl:SizeTypeCode:PUMP_DELIVERY_HEAD_MAX;SizeTypeCode;PUMP_DELIVERY_HEAD_MAX;Pump Delivery Head Max
urn:gs1:gdd:cl:SizeTypeCode:RACQUET_LENGTH;SizeTypeCode;RACQUET_LENGTH;Racquet Length
urn:gs1:gdd:cl:SizeTypeCode:REACH_HEIGHT;SizeTypeCode;REACH_HEIGHT;Reach Height
urn:gs1:gdd:cl:SizeTypeCode:REAR_WHEEL_DIAMETER;SizeTypeCode;REAR_WHEEL_DIAMETER;Rear Wheel Diameter
urn:gs1:gdd:cl:SizeTypeCode:REMOVAL_MAX;SizeTypeCode;REMOVAL_MAX;Removal Max
urn:gs1:gdd:cl:SizeTypeCode:RIDGE_HEIGHT_GARAGE_CARPORTS;SizeTypeCode;RIDGE_HEIGHT_GARAGE_CARPORTS;Ridge Height Garage Carports
urn:gs1:gdd:cl:SizeTypeCode:ROLL_LENGTH;SizeTypeCode;ROLL_LENGTH;Roll Length
urn:gs1:gdd:cl:SizeTypeCode:ROLL_WIDTH;SizeTypeCode;ROLL_WIDTH;Roll Width
urn:gs1:gdd:cl:SizeTypeCode:ROOM_HEIGHT_MAX;SizeTypeCode;ROOM_HEIGHT_MAX;Room Height Max
urn:gs1:gdd:cl:SizeTypeCode:ROPE_LENGTH;SizeTypeCode;ROPE_LENGTH;Rope Length
urn:gs1:gdd:cl:SizeTypeCode:RUNNING_LENGTH;SizeTypeCode;RUNNING_LENGTH;Running Length
urn:gs1:gdd:cl:SizeTypeCode:SANDING_AREA_LENGTH;SizeTypeCode;SANDING_AREA_LENGTH;Sanding Area Length
urn:gs1:gdd:cl:SizeTypeCode:SANDING_AREA_WIDTH;SizeTypeCode;SANDING_AREA_WIDTH;Sanding Area Length
urn:gs1:gdd:cl:SizeTypeCode:SAW_BAND_LENGTH;SizeTypeCode;SAW_BAND_LENGTH;Saw Band Length
urn:gs1:gdd:cl:SizeTypeCode:SAW_BAND_WIDTH;SizeTypeCode;SAW_BAND_WIDTH;Saw Band Width
urn:gs1:gdd:cl:SizeTypeCode:SAW_WHEEL_DIAMETER;SizeTypeCode;SAW_WHEEL_DIAMETER;Saw Wheel Diameter
urn:gs1:gdd:cl:SizeTypeCode:SCAFFOLD_HEIGHT;SizeTypeCode;SCAFFOLD_HEIGHT;Scaffold Height
urn:gs1:gdd:cl:SizeTypeCode:SCREW_DIAMETER_MAX;SizeTypeCode;SCREW_DIAMETER_MAX;Screw Diameter Max
urn:gs1:gdd:cl:SizeTypeCode:SEAM_DEPTH_MAX;SizeTypeCode;SEAM_DEPTH_MAX;Seam Depth Max
urn:gs1:gdd:cl:SizeTypeCode:SEAT_BACK_HEIGHT;SizeTypeCode;SEAT_BACK_HEIGHT;Seat Back Height
urn:gs1:gdd:cl:SizeTypeCode:SEAT_HEIGHT;SizeTypeCode;SEAT_HEIGHT;Seat Height
urn:gs1:gdd:cl:SizeTypeCode:SELF_PRIMING_HEIGHT_MAX;SizeTypeCode;SELF_PRIMING_HEIGHT_MAX;Self-priming Height Maximum
urn:gs1:gdd:cl:SizeTypeCode:SHACKLE_CLEARANCE;SizeTypeCode;SHACKLE_CLEARANCE;Shackle Clearance
urn:gs1:gdd:cl:SizeTypeCode:SHACKLE_DIAMETER;SizeTypeCode;SHACKLE_DIAMETER;Shackle Diameter
urn:gs1:gdd:cl:SizeTypeCode:SHACKLE_LENGTH ;SizeTypeCode;SHACKLE_LENGTH ;Shackle Length
urn:gs1:gdd:cl:SizeTypeCode:SHANK_SIZE;SizeTypeCode;SHANK_SIZE;Shank Size
urn:gs1:gdd:cl:SizeTypeCode:SHEET_DEPTH;SizeTypeCode;SHEET_DEPTH;Sheet Depth
urn:gs1:gdd:cl:SizeTypeCode:SHEETS_PER_ITEM;SizeTypeCode;SHEETS_PER_ITEM;Sheets Per Item
urn:gs1:gdd:cl:SizeTypeCode:SHELF_DEPTH;SizeTypeCode;SHELF_DEPTH;Shelf Depth
urn:gs1:gdd:cl:SizeTypeCode:SHOWER_HEAD_DIAMETER;SizeTypeCode;SHOWER_HEAD_DIAMETER;Shower Head Diameter
urn:gs1:gdd:cl:SizeTypeCode:SIDE_BURNER_AREA;SizeTypeCode;SIDE_BURNER_AREA;Side Burner Area
urn:gs1:gdd:cl:SizeTypeCode:SIDE_VIEW_DEPTH;SizeTypeCode;SIDE_VIEW_DEPTH;Side View Depth
urn:gs1:gdd:cl:SizeTypeCode:SINGLE_STAIR_WIDTH;SizeTypeCode;SINGLE_STAIR_WIDTH;Single Stair Width
urn:gs1:gdd:cl:SizeTypeCode:SLEEVE;SizeTypeCode;SLEEVE;Sleeve
urn:gs1:gdd:cl:SizeTypeCode:SPLITTING_LENGTH;SizeTypeCode;SPLITTING_LENGTH;Splitting Length
urn:gs1:gdd:cl:SizeTypeCode:SPOUT_HEIGHT;SizeTypeCode;SPOUT_HEIGHT;Spout Height
urn:gs1:gdd:cl:SizeTypeCode:SPOUT_REACH;SizeTypeCode;SPOUT_REACH;Spout Reach
urn:gs1:gdd:cl:SizeTypeCode:STAIRCASE_WIDTH;SizeTypeCode;STAIRCASE_WIDTH;Staircase Width
urn:gs1:gdd:cl:SizeTypeCode:STANDING_HEIGHT;SizeTypeCode;STANDING_HEIGHT;Standing Height
urn:gs1:gdd:cl:SizeTypeCode:STICK_DIAMETER_MAX;SizeTypeCode;STICK_DIAMETER_MAX;Stick Diameter Maximum
urn:gs1:gdd:cl:SizeTypeCode:STICK_DIAMETER_MIN;SizeTypeCode;STICK_DIAMETER_MIN;Stick Diameter Minimum
urn:gs1:gdd:cl:SizeTypeCode:STICK_LENGTH_MAX;SizeTypeCode;STICK_LENGTH_MAX;Stick Length Maximum
urn:gs1:gdd:cl:SizeTypeCode:STICK_LENGTH_MIN;SizeTypeCode;STICK_LENGTH_MIN;Stick Length Minimum
urn:gs1:gdd:cl:SizeTypeCode:STORAGE_LENGTH;SizeTypeCode;STORAGE_LENGTH;Storage Length
urn:gs1:gdd:cl:SizeTypeCode:STOREY_HEIGHT;SizeTypeCode;STOREY_HEIGHT;Storey Height
urn:gs1:gdd:cl:SizeTypeCode:STOVE_PIPE_DIAMETER;SizeTypeCode;STOVE_PIPE_DIAMETER;Stove Pipe Diameter
urn:gs1:gdd:cl:SizeTypeCode:STROKE_LENGTH;SizeTypeCode;STROKE_LENGTH;Stroke Length
urn:gs1:gdd:cl:SizeTypeCode:SUPPLY_LINE_LENGTH_TO_ILLUMINANT;SizeTypeCode;SUPPLY_LINE_LENGTH_TO_ILLUMINANT;Supply Line Length to Illuminant
urn:gs1:gdd:cl:SizeTypeCode:TABLE_SIZE_MAX;SizeTypeCode;TABLE_SIZE_MAX;Table Size Maximum
urn:gs1:gdd:cl:SizeTypeCode:TAKE_OFF_MAX;SizeTypeCode;TAKE_OFF_MAX;Take-off Maximum
urn:gs1:gdd:cl:SizeTypeCode:TANK_SIZE;SizeTypeCode;TANK_SIZE;Tank Size
urn:gs1:gdd:cl:SizeTypeCode:THICKNESS;SizeTypeCode;THICKNESS;Thickness
urn:gs1:gdd:cl:SizeTypeCode:THREAD_CUTTING_WIDTH;SizeTypeCode;THREAD_CUTTING_WIDTH;Thread Cutting Width
urn:gs1:gdd:cl:SizeTypeCode:TIRE_WIDTH;SizeTypeCode;TIRE_WIDTH;Tire Width
urn:gs1:gdd:cl:SizeTypeCode:TORSO_LENGTH;SizeTypeCode;TORSO_LENGTH;Torso Length
urn:gs1:gdd:cl:SizeTypeCode:TOTAL_HEIGHT_WORKBENCH;SizeTypeCode;TOTAL_HEIGHT_WORKBENCH;Total Height Workbench
urn:gs1:gdd:cl:SizeTypeCode:TOTAL_STONE_KARAT;SizeTypeCode;TOTAL_STONE_KARAT;Total Stone karat
urn:gs1:gdd:cl:SizeTypeCode:TOTAL_STRENGTH_PRODUCT;SizeTypeCode;TOTAL_STRENGTH_PRODUCT;Total Strength Product
urn:gs1:gdd:cl:SizeTypeCode:TOTAL_WIDTH_WORKBENCH;SizeTypeCode;TOTAL_WIDTH_WORKBENCH;Total Width Workbench
urn:gs1:gdd:cl:SizeTypeCode:TOWING_CAPACITY;SizeTypeCode;TOWING_CAPACITY;Towing Capacity
urn:gs1:gdd:cl:SizeTypeCode:TREAD_DEPTH;SizeTypeCode;TREAD_DEPTH;Tread Depth
urn:gs1:gdd:cl:SizeTypeCode:TREAD_WIDTH ;SizeTypeCode;TREAD_WIDTH ;Tread Width
urn:gs1:gdd:cl:SizeTypeCode:TREE_STAND_HEIGHT_MAX;SizeTypeCode;TREE_STAND_HEIGHT_MAX;Tree Height  Stand Max
urn:gs1:gdd:cl:SizeTypeCode:TURNTABLE_DIAMETER;SizeTypeCode;TURNTABLE_DIAMETER;Turntable Diameter
urn:gs1:gdd:cl:SizeTypeCode:TYRE_RIM_SIZE;SizeTypeCode;TYRE_RIM_SIZE;Tyre Rim Size
urn:gs1:gdd:cl:SizeTypeCode:TYRE_SIZE;SizeTypeCode;TYRE_SIZE;Tyre Size
urn:gs1:gdd:cl:SizeTypeCode:VEHICLE_DRY_WEIGHT;SizeTypeCode;VEHICLE_DRY_WEIGHT;Vehicle Dry Weight
urn:gs1:gdd:cl:SizeTypeCode:VOLUME_CAPACITY;SizeTypeCode;VOLUME_CAPACITY;Volume Capacity
urn:gs1:gdd:cl:SizeTypeCode:WAIST;SizeTypeCode;WAIST;Waist
urn:gs1:gdd:cl:SizeTypeCode:WAIST_WIDTH;SizeTypeCode;WAIST_WIDTH;Waist Width
urn:gs1:gdd:cl:SizeTypeCode:WATCH_CASE_DEPTH;SizeTypeCode;WATCH_CASE_DEPTH;Watch Case Depth
urn:gs1:gdd:cl:SizeTypeCode:WATCH_CASE_HEIGHT;SizeTypeCode;WATCH_CASE_HEIGHT;Watch Case Height
urn:gs1:gdd:cl:SizeTypeCode:WATCH_CASE_WIDTH;SizeTypeCode;WATCH_CASE_WIDTH;Watch Case Width
urn:gs1:gdd:cl:SizeTypeCode:WATCH_STRAP_LENGTH;SizeTypeCode;WATCH_STRAP_LENGTH;Watch Strap Length
urn:gs1:gdd:cl:SizeTypeCode:WATCH_STRAP_WIDTH;SizeTypeCode;WATCH_STRAP_WIDTH;Watch Strap Width
urn:gs1:gdd:cl:SizeTypeCode:WHEEL_DEPTH;SizeTypeCode;WHEEL_DEPTH;Wheel Depth
urn:gs1:gdd:cl:SizeTypeCode:WHEEL_DIAMETER;SizeTypeCode;WHEEL_DIAMETER;Wheel Diameter
urn:gs1:gdd:cl:SizeTypeCode:WHEELBASE;SizeTypeCode;WHEELBASE;Wheelbase
urn:gs1:gdd:cl:SizeTypeCode:WIDTH;SizeTypeCode;WIDTH;Width
urn:gs1:gdd:cl:SizeTypeCode:WINDOW_DROP_DISTANCE;SizeTypeCode;WINDOW_DROP_DISTANCE;Window Drop Distance
urn:gs1:gdd:cl:SizeTypeCode:WORKBENCH_LENGTH;SizeTypeCode;WORKBENCH_LENGTH;Tool Table Length
urn:gs1:gdd:cl:SizeTypeCode:WORKING_PLATFORM_LENGTH;SizeTypeCode;WORKING_PLATFORM_LENGTH;Working Platform Length
urn:gs1:gdd:cl:SizeTypeCode:WORKTOP_DEPTH;SizeTypeCode;WORKTOP_DEPTH;Worktop Depth
urn:gs1:gdd:cl:SourceAnimalCode;SourceAnimalCode;;
urn:gs1:gdd:cl:SourceAnimalCode:ALLIGATOR;SourceAnimalCode;ALLIGATOR;Alligator
urn:gs1:gdd:cl:SourceAnimalCode:ASS;SourceAnimalCode;ASS;Ass
urn:gs1:gdd:cl:SourceAnimalCode:BEAR;SourceAnimalCode;BEAR;Bear
urn:gs1:gdd:cl:SourceAnimalCode:BEEF_COW;SourceAnimalCode;BEEF_COW;Beef Cow
urn:gs1:gdd:cl:SourceAnimalCode:BOAR;SourceAnimalCode;BOAR;Boar
urn:gs1:gdd:cl:SourceAnimalCode:BUFFALO;SourceAnimalCode;BUFFALO;Buffalo
urn:gs1:gdd:cl:SourceAnimalCode:CALF;SourceAnimalCode;CALF;Calf
urn:gs1:gdd:cl:SourceAnimalCode:CAMEL;SourceAnimalCode;CAMEL;Camel
urn:gs1:gdd:cl:SourceAnimalCode:CHICKEN;SourceAnimalCode;CHICKEN;Chicken
urn:gs1:gdd:cl:SourceAnimalCode:COCKEREL;SourceAnimalCode;COCKEREL;Cockerel
urn:gs1:gdd:cl:SourceAnimalCode:COW;SourceAnimalCode;COW;Cow
urn:gs1:gdd:cl:SourceAnimalCode:CROCODILE;SourceAnimalCode;CROCODILE;Crocodile
urn:gs1:gdd:cl:SourceAnimalCode:DEER;SourceAnimalCode;DEER;Deer
urn:gs1:gdd:cl:SourceAnimalCode:DOG;SourceAnimalCode;DOG;Dog
urn:gs1:gdd:cl:SourceAnimalCode:DUCK;SourceAnimalCode;DUCK;Duck
urn:gs1:gdd:cl:SourceAnimalCode:DUCKLING;SourceAnimalCode;DUCKLING;Duckling
urn:gs1:gdd:cl:SourceAnimalCode:FISH;SourceAnimalCode;FISH;Fish
urn:gs1:gdd:cl:SourceAnimalCode:FOWL;SourceAnimalCode;FOWL;Fowl
urn:gs1:gdd:cl:SourceAnimalCode:FROG;SourceAnimalCode;FROG;Frog
urn:gs1:gdd:cl:SourceAnimalCode:GOAT;SourceAnimalCode;GOAT;Goat
urn:gs1:gdd:cl:SourceAnimalCode:GOOSE;SourceAnimalCode;GOOSE;Goose
urn:gs1:gdd:cl:SourceAnimalCode:GROUSE;SourceAnimalCode;GROUSE;Grouse
urn:gs1:gdd:cl:SourceAnimalCode:GUINEAFOWL;SourceAnimalCode;GUINEAFOWL;Guineafowl
urn:gs1:gdd:cl:SourceAnimalCode:HARE;SourceAnimalCode;HARE;Hare
urn:gs1:gdd:cl:SourceAnimalCode:HORSE;SourceAnimalCode;HORSE;Horse
urn:gs1:gdd:cl:SourceAnimalCode:INVERTEBRATE;SourceAnimalCode;INVERTEBRATE;Invertebrate
urn:gs1:gdd:cl:SourceAnimalCode:LAMB;SourceAnimalCode;LAMB;Lamb
urn:gs1:gdd:cl:SourceAnimalCode:LAND_SNAIL;SourceAnimalCode;LAND_SNAIL;Land Snail
urn:gs1:gdd:cl:SourceAnimalCode:MILK_COW;SourceAnimalCode;MILK_COW;Milk Cow
urn:gs1:gdd:cl:SourceAnimalCode:MOOSE;SourceAnimalCode;MOOSE;Moose
urn:gs1:gdd:cl:SourceAnimalCode:OSTRICH;SourceAnimalCode;OSTRICH;Ostrich
urn:gs1:gdd:cl:SourceAnimalCode:OTHER;SourceAnimalCode;OTHER;Other
urn:gs1:gdd:cl:SourceAnimalCode:PARTRIDGE;SourceAnimalCode;PARTRIDGE;Partridge
urn:gs1:gdd:cl:SourceAnimalCode:PHEASANT;SourceAnimalCode;PHEASANT;Pheasant
urn:gs1:gdd:cl:SourceAnimalCode:PIGEON;SourceAnimalCode;PIGEON;Pigeon
urn:gs1:gdd:cl:SourceAnimalCode:PORK;SourceAnimalCode;PORK;Pork
urn:gs1:gdd:cl:SourceAnimalCode:POUSSIN;SourceAnimalCode;POUSSIN;Poussin
urn:gs1:gdd:cl:SourceAnimalCode:QUAIL;SourceAnimalCode;QUAIL;Quail
urn:gs1:gdd:cl:SourceAnimalCode:RABBIT;SourceAnimalCode;RABBIT;Rabbit
urn:gs1:gdd:cl:SourceAnimalCode:RAT;SourceAnimalCode;RAT;Rat
urn:gs1:gdd:cl:SourceAnimalCode:REINDEER;SourceAnimalCode;REINDEER;Reindeer
urn:gs1:gdd:cl:SourceAnimalCode:ROE_DEER;SourceAnimalCode;ROE_DEER;Roe Deer
urn:gs1:gdd:cl:SourceAnimalCode:SHEEP;SourceAnimalCode;SHEEP;Sheep
urn:gs1:gdd:cl:SourceAnimalCode:SHELLFISH;SourceAnimalCode;SHELLFISH;Shellfish
urn:gs1:gdd:cl:SourceAnimalCode:SNAKE;SourceAnimalCode;SNAKE;Snake
urn:gs1:gdd:cl:SourceAnimalCode:SNIPE;SourceAnimalCode;SNIPE;Snipe
urn:gs1:gdd:cl:SourceAnimalCode:SPARROW;SourceAnimalCode;SPARROW;Sparrow
urn:gs1:gdd:cl:SourceAnimalCode:THRUSH;SourceAnimalCode;THRUSH;Thrush
urn:gs1:gdd:cl:SourceAnimalCode:TURKEY;SourceAnimalCode;TURKEY;Turkey
urn:gs1:gdd:cl:SourceAnimalCode:TURTLE;SourceAnimalCode;TURTLE;Turtle
urn:gs1:gdd:cl:SourceAnimalCode:WOODCOCK;SourceAnimalCode;WOODCOCK;Woodcock
urn:gs1:gdd:cl:SourceAnimalCode:YAK;SourceAnimalCode;YAK;Yak
urn:gs1:gdd:cl:SourceCertificationSystemProtocolCode;SourceCertificationSystemProtocolCode;;
urn:gs1:gdd:cl:SourceCertificationSystemProtocolCode:AMERICAN_TREE_FARM_SYSTEM;SourceCertificationSystemProtocolCode;AMERICAN_TREE_FARM_SYSTEM;The American Tree Farm System organizations that certify paper packaging
urn:gs1:gdd:cl:SourceCertificationSystemProtocolCode:CANADIAN_STANDARDS_ASSOCIATION;SourceCertificationSystemProtocolCode;CANADIAN_STANDARDS_ASSOCIATION;The Canadian Standards Association organizations that certify paper packaging
urn:gs1:gdd:cl:SourceCertificationSystemProtocolCode:FOREST_STEWARDSHIP_COUNCIL;SourceCertificationSystemProtocolCode;FOREST_STEWARDSHIP_COUNCIL;The Forest Stewardship Council organizations that certify paper packaging
urn:gs1:gdd:cl:SourceCertificationSystemProtocolCode:NOT_APPLICABLE;SourceCertificationSystemProtocolCode;NOT_APPLICABLE;Not applicable.
urn:gs1:gdd:cl:SourceCertificationSystemProtocolCode:OTHER;SourceCertificationSystemProtocolCode;OTHER;Code value not available in code list.
urn:gs1:gdd:cl:SourceCertificationSystemProtocolCode:PROGRAMME_ENDORSEMENT_FOREST_CERTIFICATION;SourceCertificationSystemProtocolCode;PROGRAMME_ENDORSEMENT_FOREST_CERTIFICATION;The progamme for the endorsement of forest certification scheme.
urn:gs1:gdd:cl:SourceCertificationSystemProtocolCode:SUSTAINABLE_FORESTRY_INITATIVE;SourceCertificationSystemProtocolCode;SUSTAINABLE_FORESTRY_INITATIVE;The Sustainability Forestry Initiative organizations that certify paper packaging
urn:gs1:gdd:cl:SourceCertificationSystemProtocolCode:UNKNOWN;SourceCertificationSystemProtocolCode;UNKNOWN;Unknown
urn:gs1:gdd:cl:SparePartsAvailabilityEffectiveDateTypeCode;SparePartsAvailabilityEffectiveDateTypeCode;;
urn:gs1:gdd:cl:SparePartsAvailabilityEffectiveDateTypeCode:DATE_OF_PURCHASE_BY_CONSUMER;SparePartsAvailabilityEffectiveDateTypeCode;DATE_OF_PURCHASE_BY_CONSUMER;Date of Purchase by Consumer
urn:gs1:gdd:cl:SparePartsAvailabilityEffectiveDateTypeCode:DATE_OF_MANUFACTURE;SparePartsAvailabilityEffectiveDateTypeCode;DATE_OF_MANUFACTURE;Date of Manufacture
urn:gs1:gdd:cl:SparePartsAvailabilityEffectiveDateTypeCode:DATE_OF_DELIVERY;SparePartsAvailabilityEffectiveDateTypeCode;DATE_OF_DELIVERY;Date of Delivery
urn:gs1:gdd:cl:SpecialItemCode;SpecialItemCode;;
urn:gs1:gdd:cl:SpecialItemCode:COLLATERAL_ITEM;SpecialItemCode;COLLATERAL_ITEM;
urn:gs1:gdd:cl:SpecialItemCode:DEMONSTRATION_UNIT;SpecialItemCode;DEMONSTRATION_UNIT;
urn:gs1:gdd:cl:SpecialItemCode:DYNAMIC_ASSORTMENT;SpecialItemCode;DYNAMIC_ASSORTMENT;
urn:gs1:gdd:cl:SpecialItemCode:FSA_ELIGIBLE;SpecialItemCode;FSA_ELIGIBLE;FSA Eligible
urn:gs1:gdd:cl:SpecialItemCode:GIFT_WITH_PURCHASE;SpecialItemCode;GIFT_WITH_PURCHASE;Gift_With Purchase
urn:gs1:gdd:cl:SpecialItemCode:LIMITED_PRODUCTION;SpecialItemCode;LIMITED_PRODUCTION;
urn:gs1:gdd:cl:SpecialItemCode:NONFUNCTIONING_DISPLAY_UNIT;SpecialItemCode;NONFUNCTIONING_DISPLAY_UNIT;Nonfunctioning_Display Unit
urn:gs1:gdd:cl:SpecialItemCode:NOT_FOR_RESALE_TO_CONSUMER;SpecialItemCode;NOT_FOR_RESALE_TO_CONSUMER;
urn:gs1:gdd:cl:SpecialItemCode:PURCHASE_WITH_PURCHASE;SpecialItemCode;PURCHASE_WITH_PURCHASE;Purchase_With Purchase
urn:gs1:gdd:cl:SpecialItemCode:SNAP_ELIGIBLE;SpecialItemCode;SNAP_ELIGIBLE;SNAP Eligible
urn:gs1:gdd:cl:SpecialItemCode:TRAVEL_SIZE;SpecialItemCode;TRAVEL_SIZE;Travel Size
urn:gs1:gdd:cl:SpecialItemCode:WIC_ELIGIBLE;SpecialItemCode;WIC_ELIGIBLE;WIC Eligible
urn:gs1:gdd:cl:SpecificGravityReferenceMaterialCode;SpecificGravityReferenceMaterialCode;;
urn:gs1:gdd:cl:SpecificGravityReferenceMaterialCode:AIR;SpecificGravityReferenceMaterialCode;AIR;Air
urn:gs1:gdd:cl:SpecificGravityReferenceMaterialCode:COMPRESSED_LIQUID;SpecificGravityReferenceMaterialCode;COMPRESSED_LIQUID;Compressed Liquid
urn:gs1:gdd:cl:SpecificGravityReferenceMaterialCode:WATER;SpecificGravityReferenceMaterialCode;WATER;Water
urn:gs1:gdd:cl:StackingFactorTypeCode;StackingFactorTypeCode;;
urn:gs1:gdd:cl:StackingFactorTypeCode:STORAGE_UNSPECIFIED;StackingFactorTypeCode;STORAGE_UNSPECIFIED;Storage Unspecified
urn:gs1:gdd:cl:StackingFactorTypeCode:TRANSPORT_AIR;StackingFactorTypeCode;TRANSPORT_AIR;Transport Air
urn:gs1:gdd:cl:StackingFactorTypeCode:TRANSPORT_INLAND_WATER;StackingFactorTypeCode;TRANSPORT_INLAND_WATER;
urn:gs1:gdd:cl:StackingFactorTypeCode:TRANSPORT_MARITIME;StackingFactorTypeCode;TRANSPORT_MARITIME;Transport Maritime
urn:gs1:gdd:cl:StackingFactorTypeCode:TRANSPORT_RAIL;StackingFactorTypeCode;TRANSPORT_RAIL;Transport Rail
urn:gs1:gdd:cl:StackingFactorTypeCode:TRANSPORT_ROAD;StackingFactorTypeCode;TRANSPORT_ROAD;Transport Road
urn:gs1:gdd:cl:StackingFactorTypeCode:TRANSPORT_UNSPECIFIED;StackingFactorTypeCode;TRANSPORT_UNSPECIFIED;Transport Unspecified
urn:gs1:gdd:cl:StackingFactorTypeCode:UNSPECIFIED;StackingFactorTypeCode;UNSPECIFIED;Unspecified
urn:gs1:gdd:cl:StackingPatternTypeCode;"StackingPatternTypeCode";;
urn:gs1:gdd:cl:StackingPatternTypeCode:COLUMN;"StackingPatternTypeCode";COLUMN;Column
urn:gs1:gdd:cl:StackingPatternTypeCode:INTERLOCKING;"StackingPatternTypeCode";INTERLOCKING;Interlocking
urn:gs1:gdd:cl:SterilisationTypeCode;SterilisationTypeCode;;
urn:gs1:gdd:cl:SterilisationTypeCode:AUTOCLAVE;SterilisationTypeCode;AUTOCLAVE;Autoclave
urn:gs1:gdd:cl:SterilisationTypeCode:BETA_RADIATION;SterilisationTypeCode;BETA_RADIATION;
urn:gs1:gdd:cl:SterilisationTypeCode:CHLORINE_DIOXIDE;SterilisationTypeCode;CHLORINE_DIOXIDE;
urn:gs1:gdd:cl:SterilisationTypeCode:DRY_HEAT;SterilisationTypeCode;DRY_HEAT;
urn:gs1:gdd:cl:SterilisationTypeCode:ELECTRON_BEAM_IRRADIATION;SterilisationTypeCode;ELECTRON_BEAM_IRRADIATION;Electron_Beam Irradiation
urn:gs1:gdd:cl:SterilisationTypeCode:ETHANOL;SterilisationTypeCode;ETHANOL;Ethanol
urn:gs1:gdd:cl:SterilisationTypeCode:ETO_ETHYLENE_OXIDE;SterilisationTypeCode;ETO_ETHYLENE_OXIDE;Eto_Ethylene Oxide
urn:gs1:gdd:cl:SterilisationTypeCode:FORMALDEHYDE;SterilisationTypeCode;FORMALDEHYDE;Formaldehyde
urn:gs1:gdd:cl:SterilisationTypeCode:GAMMA_RADIATION;SterilisationTypeCode;GAMMA_RADIATION;
urn:gs1:gdd:cl:SterilisationTypeCode:GLUTERALDEHYDE;SterilisationTypeCode;GLUTARALDEHYDE;Glutaraldehyde
urn:gs1:gdd:cl:SterilisationTypeCode:HIGH_INTENSITY_OR_PULSE_LIGHT;SterilisationTypeCode;HIGH_INTENSITY_OR_PULSE_LIGHT;
urn:gs1:gdd:cl:SterilisationTypeCode:HIGH_LEVEL_DISINFECTANT;SterilisationTypeCode;HIGH_LEVEL_DISINFECTANT;High_Level Disinfectant
urn:gs1:gdd:cl:SterilisationTypeCode:HYDROGEN_PEROXIDE;SterilisationTypeCode;HYDROGEN_PEROXIDE;
urn:gs1:gdd:cl:SterilisationTypeCode:LIQUID_CHEMICAL;SterilisationTypeCode;LIQUID_CHEMICAL;
urn:gs1:gdd:cl:SterilisationTypeCode:MICROWAVE_RADIATION;SterilisationTypeCode;MICROWAVE_RADIATION;
urn:gs1:gdd:cl:SterilisationTypeCode:NITROGEN_DIOXIDE;SterilisationTypeCode;NITROGEN_DIOXIDE;
urn:gs1:gdd:cl:SterilisationTypeCode:OZONE;SterilisationTypeCode;OZONE;Ozone
urn:gs1:gdd:cl:SterilisationTypeCode:PERACETIC_ACID;SterilisationTypeCode;PERACETIC_ACID;
urn:gs1:gdd:cl:SterilisationTypeCode:PLASMA;SterilisationTypeCode;PLASMA;Plasma
urn:gs1:gdd:cl:SterilisationTypeCode:SOUND_WAVES;SterilisationTypeCode;SOUND_WAVES;
urn:gs1:gdd:cl:SterilisationTypeCode:SUPERCRITICAL_CARBON_DIOXIDE;SterilisationTypeCode;SUPERCRITICAL_CARBON_DIOXIDE;Supercritical_Carbon Dioxide
urn:gs1:gdd:cl:SterilisationTypeCode:UNSPECIFIED;SterilisationTypeCode;UNSPECIFIED;Unspecified
urn:gs1:gdd:cl:SterilisationTypeCode:UV_LIGHT;SterilisationTypeCode;UV_LIGHT;
urn:gs1:gdd:cl:StorageStateCode;StorageStateCode;;
urn:gs1:gdd:cl:StorageStateCode:NOT_PREVIOUSLY_FROZEN;StorageStateCode;NOT_PREVIOUSLY_FROZEN;Not Previously Frozen
urn:gs1:gdd:cl:StorageStateCode:PREVIOUSLY_FROZEN;StorageStateCode;PREVIOUSLY_FROZEN;Previously Frozen
urn:gs1:gdd:cl:SurfaceOfCheeseAtEndOfRipeningCode;SurfaceOfCheeseAtEndOfRipeningCode;;
urn:gs1:gdd:cl:SurfaceOfCheeseAtEndOfRipeningCode:NO_RIND;SurfaceOfCheeseAtEndOfRipeningCode;NO_RIND;No Rind
urn:gs1:gdd:cl:SurfaceOfCheeseAtEndOfRipeningCode:RIND;SurfaceOfCheeseAtEndOfRipeningCode;RIND;Rind
urn:gs1:gdd:cl:SurfaceOfCheeseAtEndOfRipeningCode:SOFT_RIPENED_MOULD_RIND;SurfaceOfCheeseAtEndOfRipeningCode;SOFT_RIPENED_MOULD_RIND;Soft-ripened Mould Rind
urn:gs1:gdd:cl:SurroundSoundDigitalDecoderTypeCode;SurroundSoundDigitalDecoderTypeCode;;Surroundsounddigitaldecodert Surroundsounddigitaldecodertypecode
urn:gs1:gdd:cl:SurroundSoundDigitalDecoderTypeCode:DOLBY_DIGITAL;SurroundSoundDigitalDecoderTypeCode;DOLBY_DIGITAL;
urn:gs1:gdd:cl:SurroundSoundDigitalDecoderTypeCode:DOLBY_DIGITAL_5_1;SurroundSoundDigitalDecoderTypeCode;DOLBY_DIGITAL_5_1;
